Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Leaves of Transformation
appliedenergistics2:facade:0, Cable Facade - Miner's Leaves
appliedenergistics2:facade:0, Cable Facade - Sorting Leaves
appliedenergistics2:facade:0, Cable Facade - Timewood Clock
appliedenergistics2:facade:0, Cable Facade - Heart of Transformation
appliedenergistics2:facade:0, Cable Facade - Minewood Core
appliedenergistics2:facade:0, Cable Facade - Sortingwood Engine
appliedenergistics2:facade:0, Cable Facade - Towerwood Planks
appliedenergistics2:facade:0, Cable Facade - Encased Towerwood
appliedenergistics2:facade:0, Cable Facade - Cracked Towerwood
appliedenergistics2:facade:0, Cable Facade - Mossy Towerwood
appliedenergistics2:facade:0, Cable Facade - Infested Towerwood
appliedenergistics2:facade:0, Cable Facade - Reappearing Block
appliedenergistics2:facade:0, Cable Facade - Vanishing Block
appliedenergistics2:facade:0, Cable Facade - Locked Vanishing Block
appliedenergistics2:facade:0, Cable Facade - Unlocked Vanishing Block
appliedenergistics2:facade:0, Cable Facade - Carminite Builder
appliedenergistics2:facade:0, Cable Facade - Anti-builder
appliedenergistics2:facade:0, Cable Facade - Ghast Trap
appliedenergistics2:facade:0, Cable Facade - Carminite Reactor
appliedenergistics2:facade:0, Cable Facade - Stronghold Shield
appliedenergistics2:facade:0, Cable Facade - Aurora Block
appliedenergistics2:facade:0, Cable Facade - Underbrick
appliedenergistics2:facade:0, Cable Facade - Mossy Underbrick
appliedenergistics2:facade:0, Cable Facade - Cracked Underbrick
appliedenergistics2:facade:0, Cable Facade - Underbrick Floor
appliedenergistics2:facade:0, Cable Facade - Thorn Leaves
appliedenergistics2:facade:0, Cable Facade - Beanstalk Leaves
appliedenergistics2:facade:0, Cable Facade - Weathered Deadrock
appliedenergistics2:facade:0, Cable Facade - Cracked Deadrock
appliedenergistics2:facade:0, Cable Facade - Deadrock
appliedenergistics2:facade:0, Cable Facade - Darkwood Leaves
appliedenergistics2:facade:0, Cable Facade - Aurora Pillar
appliedenergistics2:facade:0, Cable Facade - Trollsteinn
appliedenergistics2:facade:0, Cable Facade - Wispy Cloud
appliedenergistics2:facade:0, Cable Facade - Fluffy Cloud
appliedenergistics2:facade:0, Cable Facade - Giant Cobblestone
appliedenergistics2:facade:0, Cable Facade - Giant Log
appliedenergistics2:facade:0, Cable Facade - Giant Leaves
appliedenergistics2:facade:0, Cable Facade - Giant Obsidian
appliedenergistics2:facade:0, Cable Facade - Huge Stalk
appliedenergistics2:facade:0, Cable Facade - Huge Mushgloom
appliedenergistics2:facade:0, Cable Facade - Castle Brick
appliedenergistics2:facade:0, Cable Facade - Worn Castle Brick
appliedenergistics2:facade:0, Cable Facade - Cracked Castle Brick
appliedenergistics2:facade:0, Cable Facade - Castle Roof Tile
appliedenergistics2:facade:0, Cable Facade - Mossy Castle Brick
appliedenergistics2:facade:0, Cable Facade - Thick Castle Brick
appliedenergistics2:facade:0, Cable Facade - Encased Castle Brick Pillar
appliedenergistics2:facade:0, Cable Facade - Encased Castle Brick Tile
appliedenergistics2:facade:0, Cable Facade - Bold Castle Brick Pillar
appliedenergistics2:facade:0, Cable Facade - Bold Castle Brick Tiles
appliedenergistics2:facade:0, Cable Facade - Pink Castle Rune Brick
appliedenergistics2:facade:0, Cable Facade - Blue Castle Rune Brick
appliedenergistics2:facade:0, Cable Facade - Yellow Castle Rune Brick
appliedenergistics2:facade:0, Cable Facade - Violet Castle Rune Brick
appliedenergistics2:facade:0, Cable Facade - Cinder Furnace [NYI]
appliedenergistics2:facade:0, Cable Facade - Cinder Log [NYI]
appliedenergistics2:facade:0, Cable Facade - Yellow Castle Door
appliedenergistics2:facade:0, Cable Facade - Violet Castle Door
appliedenergistics2:facade:0, Cable Facade - Pink Castle Door
appliedenergistics2:facade:0, Cable Facade - Blue Castle Door
appliedenergistics2:facade:0, Cable Facade - Block of Ironwood
appliedenergistics2:facade:0, Cable Facade - Block of Fiery Metal
appliedenergistics2:facade:0, Cable Facade - Block of Steeleaf
appliedenergistics2:facade:0, Cable Facade - Block of Arctic Fur
appliedenergistics2:facade:0, Cable Facade - Block of Carminite
appliedenergistics2:facade:0, Cable Facade - Etched Nagastone
appliedenergistics2:facade:0, Cable Facade - Nagastone Pillar
appliedenergistics2:facade:0, Cable Facade - Mossy Etched Nagastone
appliedenergistics2:facade:0, Cable Facade - Mossy Nagastone Pillar
appliedenergistics2:facade:0, Cable Facade - Ruined Etched Nagastone
appliedenergistics2:facade:0, Cable Facade - Ruined Nagastone Pillar
appliedenergistics2:facade:0, Cable Facade - Twilight Oak Planks
appliedenergistics2:facade:0, Cable Facade - Canopy Planks
appliedenergistics2:facade:0, Cable Facade - Mangrove Planks
appliedenergistics2:facade:0, Cable Facade - Darkwood Planks
appliedenergistics2:facade:0, Cable Facade - Timewood Planks
appliedenergistics2:facade:0, Cable Facade - Transwood Planks
appliedenergistics2:facade:0, Cable Facade - Minewood Planks
appliedenergistics2:facade:0, Cable Facade - Sortingwood Planks
appliedenergistics2:facade:0, Cable Facade - Terrorcotta (Circular)
appliedenergistics2:facade:0, Cable Facade - Terrorcotta (Diagonal)
appliedenergistics2:facade:0, Cable Facade - tile.twilightforest.StonePillar.name
appliedenergistics2:facade:0, Cable Facade - Grout
appliedenergistics2:facade:0, Cable Facade - Green Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Graveyard Soil
appliedenergistics2:facade:0, Cable Facade - Consecrated Soil
appliedenergistics2:facade:0, Cable Facade - Slimy Magma Mud
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Bloodblock
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Cobalt Ore
appliedenergistics2:facade:0, Cable Facade - Ardite Ore
appliedenergistics2:facade:0, Cable Facade - Lavawood
appliedenergistics2:facade:0, Cable Facade - Firewood
appliedenergistics2:facade:0, Cable Facade - Mud Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Cobalt
appliedenergistics2:facade:0, Cable Facade - Block of Ardite
appliedenergistics2:facade:0, Cable Facade - Block of Manyullyn
appliedenergistics2:facade:0, Cable Facade - Block of Knightslime
appliedenergistics2:facade:0, Cable Facade - Block of Pigiron
appliedenergistics2:facade:0, Cable Facade - Silky Block of Jewel
appliedenergistics2:facade:0, Cable Facade - Green Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Dried Clay
appliedenergistics2:facade:0, Cable Facade - Firebricks
appliedenergistics2:facade:0, Cable Facade - Smooth Brownstone
appliedenergistics2:facade:0, Cable Facade - Rough Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone Paver
appliedenergistics2:facade:0, Cable Facade - Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Fancy Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Square Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Road
appliedenergistics2:facade:0, Cable Facade - Brownstone Creeperface
appliedenergistics2:facade:0, Cable Facade - Triangle Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Tiles
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Blood Slime Block
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Pure Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pure Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Pure Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Dense Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Vibrant Dense Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Pure Fluix Crystal Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
appliedenergistics2:facade:0, Cable Facade - Sky Stone Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:facade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:facade:0, Cable Facade - Osmium Block
appliedenergistics2:facade:0, Cable Facade - Bronze Block
appliedenergistics2:facade:0, Cable Facade - Refined Obsidian
appliedenergistics2:facade:0, Cable Facade - Charcoal Block
appliedenergistics2:facade:0, Cable Facade - Refined Glowstone
appliedenergistics2:facade:0, Cable Facade - Steel Block
appliedenergistics2:facade:0, Cable Facade - Teleporter Frame
appliedenergistics2:facade:0, Cable Facade - Steel Casing
appliedenergistics2:facade:0, Cable Facade - Dynamic Tank
appliedenergistics2:facade:0, Cable Facade - Structural Glass
appliedenergistics2:facade:0, Cable Facade - Dynamic Valve
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Thermal Evaporation Controller
appliedenergistics2:facade:0, Cable Facade - Thermal Evaporation Valve
appliedenergistics2:facade:0, Cable Facade - Osmium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Obsidian TNT
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §dPink Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §aLime Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §8Black Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Road
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Road
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Road
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Road
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Road
